name,search_category,google_category,city,country,address,phone,rating,reviews,has_website,found_date
Tech Care Pro,computer repair,Computer service,Madrid,Spain,"C. de Carnicer, 20, 3°, Tetuán, 28039 Madrid, Spain",+34 659 29 68 73,5.0,196,No,2026-03-02
Interinfo,computer repair,Computer store,Barcelona,Spain,"Carrer de Còrsega, 212, Eixample, 08036 Barcelona, Spain",+34 931 27 26 74,4.9,297,No,2026-03-02
i-solve-repair,computer repair,Computer repair service,Lisbon,Portugal,"Av. Gen. Roçadas, 1170-156 Lisboa, Portugal",+351 920 519 319,4.8,63,No,2026-03-02
P2T INFORMATICA,computer repair,Computer repair service,Rome,Italy,"Via Sesto Fiorentino, 18, 00146 Roma RM, Italy",+39 06 513 3641,4.9,51,No,2026-03-02
Computer Service Milano,computer repair,Computer repair service,Milan,Italy,"Via delle Leghe, 10, 20127 Milano MI, Italy",+39 338 979 7700,4.4,18,No,2026-03-02
PC Service Berlin Online,computer repair,Computer repair service,Berlin,Germany,"Zobeltitzstraße 101, 13403 Berlin, Germany",+49 163 6957211,4.9,117,No,2026-03-02
ITT Computer,computer repair,Computer repair service,Munich,Germany,"Schillerstraße 22, 80336 München, Germany",+49 89 59997346,3.9,134,No,2026-03-02
WinSclera - Windows Computer & Laptop Reparatur Wien,computer repair,Computer repair service,Vienna,Austria,"Burggasse 103, 1070 Wien, Austria",+43 1 9577045,4.4,62,No,2026-03-02
PC-Doktor Zürich,computer repair,Computer repair service,Zurich,Switzerland,"Zürcherstrasse 106A, 8952 Schlieren, Switzerland",+41 43 311 04 05,3.3,13,No,2026-03-02
VL Data Service,computer repair,Computer repair service,Stockholm,Sweden,"Sankt Eriksgatan 64, 113 20 Stockholm, Sweden",+46 8 651 29 49,4.8,75,No,2026-03-02
Computer Service Acc Solutions,computer repair,Computer service,Warsaw,Poland,"Była siedziba firmy, ppłk. Wacława Szadkowskiego 2a/1, 01-493 Warszawa, Poland",+48 796 304 466,4.7,170,No,2026-03-02
Advansys Notebook Szerviz Kft.,computer repair,Computer repair service,Budapest,Hungary,"Budapest, Pannónia u. 60, 1132 Hungary",+36 20 208 1706,4.1,102,No,2026-03-02
IT Expert Service,computer repair,Computer repair service,Bucharest,Romania,"Șoseaua Ștefan cel Mare 46, 020147 București, Romania",+40 730 560 496,4.7,106,No,2026-03-02
One Stop Repair,computer repair,Computer repair service,Dublin,Ireland,"Apartment 6, Unit5, Bray Rd, Dublin 18, D18 CT98, Ireland",+353 1 289 7479,4.3,97,No,2026-03-02
Arta Domestic Appliances Repairs 24 Hours,appliance repair,Appliance repair service,London,UK,"104 Brent St, London NW4 2HH, United Kingdom",+44 20 8202 5473,4.9,69,No,2026-03-02
Electroménager Dépannage Paris,appliance repair,,Paris,France,,+33 7 51 26 55 03,4.8,164,No,2026-03-02
demonteur,appliance repair,Washer & dryer repair service,Amsterdam,Netherlands,"Admiraal de Ruijterweg 487, 1055 MH Amsterdam, Netherlands",+31 6 36582254,4.5,17,No,2026-03-02
Wasmachine Monteur Amsterdam,appliance repair,Washer & dryer repair service,Amsterdam,Netherlands,"Admiraal de Ruijterweg, 1055 LW Amsterdam, Netherlands",+31 6 36582254,4.2,13,No,2026-03-02
S.A.T. España Servicio Tecnico MIELE Ofical,appliance repair,,Madrid,Spain,"Centro, 28005 Madrid, Spain",+34 910 91 87 17,5.0,2,No,2026-03-02
Lavadora Barcelona Reparación,appliance repair,Appliance repair service,Barcelona,Spain,"Carrer de Tuset, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",+34 931 35 67 89,5.0,4,No,2026-03-02
"Utilfrio-Sociedade De Reparações, Unipessoal, Lda",appliance repair,Appliance repair service,Lisbon,Portugal,"Rua da Graça 66, 1170-196 Lisboa, Portugal",+351 21 887 4535,4.9,23,No,2026-03-02
Centro Assistenza,appliance repair,Appliance repair service,Rome,Italy,"Via delle Terme di Tito, 93, 00184 Roma RM, Italy",+39 348 361 8687,3.5,21,No,2026-03-02
Alfa Service,appliance repair,Small appliance repair service,Milan,Italy,"Via Pietro Maroncelli, 17, 20154 Milano MI, Italy",+39 02 659 9001,4.4,86,No,2026-03-02
Siemens Reparaturdienst Berlin,appliance repair,Appliance repair service,Berlin,Germany,"Haselhorster Damm 59, 13599 Berlin, Germany",+49 30 33775751,5.0,29,No,2026-03-02
Luca Hartmann Appliances,appliance repair,Appliance repair service,Zurich,Switzerland,"Weberstrasse 6, 8004 Zürich, Switzerland",,,,No,2026-03-02
Florian Gasser Appliances,appliance repair,Appliance repair service,Zurich,Switzerland,"Pelikanstrasse 36, 8001 Zürich, Switzerland",,,,No,2026-03-02
WiFixar Ditt-Nat Stockholm AB - Fiberreparation Stockholm,appliance repair,Telecommunications engineer,Stockholm,Sweden,"Kvarnbacksvägen 88, 168 74 Bromma, Sweden",+46 72 972 00 70,5.0,15,No,2026-03-02
B,appliance repair,,Copenhagen,Denmark,,+45 70 23 42 22,4.7,3,No,2026-03-02
NAPRAWA SERWIS SPRZET AUDIO TELEFONY LAPTOPY RTY,appliance repair,Small appliance repair service,Warsaw,Poland,"Polna 13/lok. 10, 00-635 Warszawa, Poland",+48 729 544 769,5.0,1,No,2026-03-02
A P Albi SERVIS,appliance repair,Appliance repair service,Prague,Czech Republic,"Rytířova, Kabeláčova 856/6, 143 00 Praha 4-Kamýk, Czechia",+420 241 770 279,4.8,4,No,2026-03-02
Szifon Klinika,appliance repair,Appliance repair service,Budapest,Hungary,"Budapest, Mester u. 9, 1095 Hungary",+36 1 218 9350,4.7,51,No,2026-03-02
Alaska Servicii,appliance repair,Air conditioning repair service,Bucharest,Romania,"Strada Moroeni nr44, 023032 București, Romania",+40 766 753 441,5.0,5,No,2026-03-02
Beaumont Electrical Appliances,appliance repair,Appliance repair service,Dublin,Ireland,"95 Coolgreena Rd, Beaumont, Dublin, D09 N283, Ireland",+353 87 253 6346,4.4,34,No,2026-03-02
Mick's Body Shop,auto body shop,Auto body shop,London,UK,"2A Stamford Rd, London N1 4JT, United Kingdom",+44 20 7684 9200,4.8,66,No,2026-03-02
Shiny Line Auto Repairs,auto body shop,Auto body shop,London,UK,"320A Coldharbour Ln, London SW9 8SE, United Kingdom",+44 7792 223442,5.0,166,No,2026-03-02
Madeira Auto Body Repairs,auto body shop,Auto body shop,London,UK,"Railway Arches, Brady St, Bethnal Green, London E1 5DT, United Kingdom",+44 20 7539 3605,4.5,35,No,2026-03-02
West London Body Repair and Mechanical Ltd,auto body shop,Auto repair shop,London,UK,"Perand Autos Ltd, 25 Barretts Green Rd, London NW10 7AE, United Kingdom",+44 20 8961 0039,4.9,28,No,2026-03-02
Garage Claude Porte Doree,auto body shop,Auto body shop,Paris,France,"4 Rue de l'Essai, 75005 Paris, France",+33 1 47 07 54 08,4.4,81,No,2026-03-02
REPAR AUTO PRESTIGE,auto body shop,Auto body shop,Paris,France,"4 Rue Gabrielle, 93700 Drancy, France",+33 6 95 67 84 14,4.9,43,No,2026-03-02
Chapista Autoschade Amsterdam,auto body shop,Auto body shop,Amsterdam,Netherlands,"Polijsterweg 10 i, 1032 KR Amsterdam, Netherlands",+31 6 87331775,5.0,28,No,2026-03-02
NEW CAR 2001,auto body shop,Auto body shop,Brussels,Belgium,"Rue du Noyer 296, 1030 Bruxelles, Belgium",+32 2 743 36 30,4.8,36,No,2026-03-02
Talleres de la Osada,auto body shop,Auto body shop,Madrid,Spain,"Cl. de las Pozas, 18, Centro, 28004 Madrid, Spain",+34 915 22 95 91,4.7,18,No,2026-03-02
Varillero Madrid,auto body shop,Auto body shop,Madrid,Spain,"C. de Gabriel Usera, 22, piso 1 puerta c, Usera, 28026 Madrid, Spain",,5.0,11,No,2026-03-02
Taller RISCAL IBIZA,auto body shop,Auto body shop,Madrid,Spain,"C. de Ibiza, 54, Retiro, 28009 Madrid, Spain",+34 915 74 07 76,3.8,167,No,2026-03-02
Riscal Motor,auto body shop,Auto body shop,Madrid,Spain,"C/ de Aranjuez, 7, Tetuán, 28039 Madrid, Spain",+34 915 45 71 25,4.3,130,No,2026-03-02
AUTO BROS Valencia,auto body shop,Auto body shop,Barcelona,Spain,"Carrer de València, 433, Eixample, 08013 Barcelona, Spain",+34 931 40 11 04,4.6,198,No,2026-03-02
"Elfecar -Empresa Comercial Industrial De Automóveis E Acessórios, Lda.",auto body shop,Auto body shop,Lisbon,Portugal,"Av. Manuel da Maia 22, 1000-189 Lisboa, Portugal",+351 21 847 7584,4.5,75,No,2026-03-02
Monteiro & Reis Lda,auto body shop,Auto body shop,Lisbon,Portugal,"R. Dom Fuas Roupinho 51, 1900-192 Lisboa, Portugal",+351 21 814 0791,4.3,9,No,2026-03-02
Car body shop,auto body shop,Auto repair shop,Rome,Italy,"Vicolo del Buco, 1A, 00153 Roma RM, Italy",+39 06 580 0320,4.8,6,No,2026-03-02
Milano Car,auto body shop,Auto body shop,Milan,Italy,"Via Plinio, 20, 20129 Milano MI, Italy",+39 02 201115,4.6,52,No,2026-03-02
Carrozzeria Perla | Officina | | Rinogommeme Milano,auto body shop,Auto body shop,Milan,Italy,"Via Padova, 308, 20132 Milano MI, Italy",+39 393 487 5706,5.0,90,No,2026-03-02
Car Repair & Bodyshop Nasser,auto body shop,Auto body shop,Berlin,Germany,"50 Staalwinkler Damm, 13627 Berlin, Germany",+49 30 3444407,4.2,10,No,2026-03-02
Car Werkstatt Meisterbetrieb - Autoglanz Fahrzeugreinigung / Unfallgutachter,auto body shop,Auto body shop,Berlin,Germany,"Skalitzer Str. 30-31, 10999 Berlin, Germany",+49 176 84806163,4.9,141,No,2026-03-02
Gmeiner Car Repair Shop Garage,auto body shop,Auto body shop,Munich,Germany,"Baldestraße 13, 80469 München, Germany",+49 89 2012779,4.8,19,No,2026-03-02
Autolackiererei und Spenglerei Hyper Car - Hassanzadeh,auto body shop,Auto body shop,Vienna,Austria,"Simmeringer Hauptstraße 107, 1110 Wien, Austria",+43 650 5615470,4.8,5,No,2026-03-02
TC Auto & Töff Claudio Tavano,auto body shop,Auto body shop,Zurich,Switzerland,"Eggbühlstrasse 6/A, 8050 Zürich, Switzerland",+41 43 299 94 02,3.8,4,No,2026-03-02
Mälarlack AB,auto body shop,Auto body shop,Stockholm,Sweden,"Elektravägen 16, 126 30 Hägersten, Sweden",+46 8 645 09 09,4.9,26,No,2026-03-02
Loki´s Autoservice,auto body shop,Auto repair shop,Copenhagen,Denmark,"Skjulhøj Allé 25, 2720 København, Denmark",+45 26 43 18 18,5.0,10,No,2026-03-02
KLS AUTO WOLA CENTRUM LIKWIDACJI SZKÓD KOMUNIKACYJNYCH,auto body shop,Auto body shop,Warsaw,Poland,"Jana Ostroroga 22, 01-163 Warszawa, Poland",+48 571 510 401,4.5,266,No,2026-03-02
Autoservis KingAuto,auto body shop,Auto repair shop,Prague,Czech Republic,"Lopuchová 58, 101 00 Praha 10-Vršovice, Czechia",+420 722 440 699,5.0,20,No,2026-03-02
UrbánCar Kft,auto body shop,Auto body shop,Budapest,Hungary,"Budapest, Nagysándor József u. 86, 1204 Hungary",+36 20 215 4128,4.8,21,No,2026-03-02
TBG CARS AUTOMOTIVE,auto body shop,Auto body shop,Bucharest,Romania,"Plaza romania, zona Lujerului, 061331 București, Romania",+40 726 130 301,4.7,487,No,2026-03-02
Automotive Car Service Auto Sector 6,auto body shop,Auto body shop,Bucharest,Romania,"Splaiul Independenței 313, 060042 București, Romania",+40 727 785 201,4.8,401,No,2026-03-02
DC Auto body repairs,auto body shop,Auto body shop,Dublin,Ireland,"12, Walkinstown, Dublin 12, D12 K7Y7, Ireland",+353 87 758 4546,4.6,24,No,2026-03-02
Delta Autobody,auto body shop,Auto body shop,Dublin,Ireland,"79 Cherry Orchard Industrial Estate, Ballyfermot, Dublin, D10 HR27, Ireland",+353 87 945 5870,4.9,35,No,2026-03-02
Motoworld Auto Body Repair Centre,auto body shop,Auto body shop,Dublin,Ireland,"1/2, E.p. Mooney Business Centre, Long Mile Rd, Walkinstown, Dublin 12, Ireland",+353 1 450 4060,4.6,36,No,2026-03-02
Neumáticos Barcelona 365,tire shop,Tire shop,Barcelona,Spain,"Carrer d'Aragó, 7, Eixample, 08015 Barcelona, Spain",+34 603 21 79 06,4.1,420,No,2026-03-02
Auto Aqueduto,tire shop,Auto machine shop,Lisbon,Portugal,"Praça das Águas Livres 8B, 1250-119 Lisboa, Portugal",+351 21 380 4112,4.9,47,No,2026-03-02
Gl TIRE srls,tire shop,Tire shop,Milan,Italy,"Via Mecenate, 103, 20138 Milano MI, Italy",+39 02 5801 0737,4.6,158,No,2026-03-02
Copenhagen's Tire Service,tire shop,Wheel store,Copenhagen,Denmark,"Hamletsgade 13, 2200 København, Denmark",+45 35 81 90 88,4.2,83,No,2026-03-02
Used Reifen Tires,tire shop,Tire shop,Warsaw,Poland,"Jana Ostroroga 10, 01-163 Warszawa, Poland",+48 888 181 888,4.2,271,No,2026-03-02
AUTO-FAST - VULCANIZARE AUTO / GEMOETRIE 3D la AUTO-FAST / Incarcare FREON,tire shop,Tire repair shop,Bucharest,Romania,"Bulevardul Energeticienilor 86, 032092 București, Romania",+40 762 893 709,4.9,"3,956",No,2026-03-02
Roundabout Tyre Centre,tire shop,Tire shop,Dublin,Ireland,"St Peter's Rd, Walkinstown, Dublin 12, D12 NR24, Ireland",+353 1 450 8015,4.9,464,No,2026-03-02
Environ Pest Control London,pest control,Pest control service,London,UK,"Unit 12A, 39 Parsons Green Ln, London SW6 4HH, United Kingdom",+44 20 3875 8225,4.6,443,No,2026-03-02
Ongediertebestrijders Amsterdam Lokale,pest control,Pest control service,Amsterdam,Netherlands,"Kleiburg 509, 1104 EA Amsterdam, Netherlands",+31 85 800 7167,4.5,28,No,2026-03-02
Contratas y Servicios Car S.L.,pest control,Pest control service,Madrid,Spain,"C. de Tarragona, nº21 BIS, Arganzuela, 28045 Madrid, Spain",+34 914 67 47 67,4.2,12,No,2026-03-02
JOCAR CONTROL DE PLAGAS,pest control,Pest control service,Barcelona,Spain,"Carrer de Xifré, 1, Sant Martí, 08026 Barcelona, Spain",+34 695 61 31 15,5.0,33,No,2026-03-02
Anticimex - Controlo de Pragas,pest control,,Lisbon,Portugal,,+351 21 591 3019,3.8,43,No,2026-03-02
Green Eco Srl,pest control,Pest control service,Rome,Italy,"Via Francesco Caracciolo, 16, 00192 Roma RM, Italy",+39 329 188 5883,5.0,19,No,2026-03-02
Kammerjäger Zentrale Berlin,pest control,Pest control service,Berlin,Germany,"Böhmische Str. 15, 12055 Berlin, Germany",+49 176 32727810,5.0,1,No,2026-03-02
FlYing Eagle gmbH,pest control,,Munich,Germany,,+49 1516 1996835,4.8,30,No,2026-03-02
Schädlingsbekämpfung München,pest control,Pest control service,Munich,Germany,"Perhamerstraße 78, 80687 München, Germany",+49 89 45224440,5.0,1,No,2026-03-02
Bio-tech Betriebshygiene GmbH,pest control,Pest control service,Vienna,Austria,"Peter-Jordan-Straße 42, 1190 Wien, Austria",+43 1 89027930,5.0,2,No,2026-03-02
Wespenexperte Zürich,pest control,,Zurich,Switzerland,,+41 79 575 73 13,5.0,6,No,2026-03-02
Nordic Pest Products Ab,pest control,Pest control service,Stockholm,Sweden,"Stenhuggarvägen 4, 132 38 Saltsjö-boo, Sweden",,1.5,8,No,2026-03-02
Flowarc,pest control,Bee relocation service,Stockholm,Sweden,,+44 7398 440980,,,No,2026-03-02
Københavns SkadedyrsService,pest control,Pest control service,Copenhagen,Denmark,"Kongelundsvej 61B, 2. tv, 2300 København, Denmark",+45 32 52 19 37,3.8,9,No,2026-03-02
Duepigge og wire duesikring - salg fra lager,pest control,Pest control service,Copenhagen,Denmark,"Birkedommervej 27, 2400 København, Denmark",+45 30 23 60 62,5.0,2,No,2026-03-02
Zwalczanie Szkodników Warszawa - Dezynsekcja Dezynfekcja Deratyzacja Ozonowanie,pest control,Pest control service,Warsaw,Poland,"Twarda 42, 00-831 Warszawa, Poland",+48 602 672 471,5.0,131,No,2026-03-02
Rentokil Initial s.r.o. - Odborník na škůdce - Praha,pest control,Pest control service,Prague,Czech Republic,"Vyšehradská 1349/2, 128 00 Nové Město, Czechia",+420 800 100 572,4.0,1,No,2026-03-02
Pest,pest control,,Budapest,Hungary,,,,,No,2026-03-02
Nexles Romania,pest control,,Bucharest,Romania,,,3.8,9,No,2026-03-02
Elite Pest Control Dublin,pest control,Pest control service,Dublin,Ireland,"97 Ballyfermot Rd, Ballyfermot, Dublin 10, D10 Y409, Ireland",+353 86 170 9876,4.9,52,No,2026-03-02
man and van london removals kensington,moving company,Moving and storage service,London,UK,"16-18 Wrights Ln, London W8 6TF, United Kingdom",+44 7563 693330,4.9,94,No,2026-03-02
"AGS Déménagements Internationaux - Ile-de-France, Paris",moving company,Mover,Paris,France,"SOFDI, 61 Rue de la Bongarde, 92230 Gennevilliers, France",+33 1 40 80 20 20,3.7,744,No,2026-03-02
Amsterdam Movers,moving company,Mover,Amsterdam,Netherlands,"Van Leijenberghlaan 198, 1082 GG Amsterdam, Netherlands",+31 85 303 7819,3.1,17,No,2026-03-02
De Meu - Debrye,moving company,Moving and storage service,Brussels,Belgium,"Rue des Pêcheries 42, 1160 Bruxelles, Belgium",+32 2 673 52 65,4.5,59,No,2026-03-02
Mudanzas Baratas,moving company,Mover,Madrid,Spain,"C. de la Nao, 1, Centro, 28004 Madrid, Spain",+34 622 50 64 59,4.3,7,No,2026-03-02
MudanzaXpress,moving company,,Barcelona,Spain,,+34 672 18 81 77,5.0,2,No,2026-03-02
Moving Service Partnership 2000 Srl,moving company,Mover,Rome,Italy,"Via Campitiello Francesco, 3, 00123 Roma RM, Italy",+39 06 6190 1926,3.9,17,No,2026-03-02
Traslochi milano,moving company,Mover,Milan,Italy,"Via Giambellino, 60, 20146 Milano MI, Italy",+39 366 461 8095,4.9,90,No,2026-03-02
ALEXUMZUG,moving company,Moving and storage service,Munich,Germany,"Gerhart-Hauptmann-Ring 27, 81737 München, Germany",+49 89 67917586,4.7,43,No,2026-03-02
Movinga,moving company,,Vienna,Austria,,+43 800 010083,4.5,21,No,2026-03-02
Flyttfirma Stockholm,moving company,Mover,Stockholm,Sweden,"Hässelby torg, 165 55 Hässelby, Sweden",+46 70 973 35 04,2.6,5,No,2026-03-02
Copenhagen Central Station,moving company,Transport hub,Copenhagen,Denmark,"Copenhagen, Denmark",,3.7,252,No,2026-03-02
KP fuvar,moving company,,Budapest,Hungary,,+36 20 373 0607,5.0,2,No,2026-03-02
"SprintMove Relocation - Transport mobila Bucuresti, Firma de mutari Mobila București, National Și International",moving company,Mover,Bucharest,Romania,"TD12, Drumul Taberei, 927044 București, Romania",+40 733 832 111,5.0,7,No,2026-03-02
24/7 Handyman,handyman,,London,UK,,+44 7932 157934,5.0,39,No,2026-03-02
Pernet Home Assistance,handyman,Handyman/Handywoman/Handyperson,Paris,France,"12 Rue Dulong, 75017 Paris, France",+33 6 17 08 57 24,5.0,5,No,2026-03-02
Admace-style,handyman,Handyman/Handywoman/Handyperson,Paris,France,"2 Av. Dode de la Brunerie, 75016 Paris, France",+33 6 60 18 44 49,5.0,1,No,2026-03-02
SAS Maître Carré - Rénovation tous corps d’état,handyman,Handyman/Handywoman/Handyperson,Paris,France,"204 Rue de Belleville, 75020 Paris, France",+33 6 69 92 66 28,4.9,63,No,2026-03-02
Iggy Handyman,handyman,Handyman/Handywoman/Handyperson,Amsterdam,Netherlands,"Weterningschans 75, 1017 RX Amsterdam, Netherlands",+31 6 26359236,4.7,17,No,2026-03-02
I am Amsterdam Handyman,handyman,Handyman/Handywoman/Handyperson,Amsterdam,Netherlands,"Admiralengracht 81, 1057 ER Amsterdam, Netherlands",,5.0,1,No,2026-03-02
VIDE MAISON 2,handyman,Handyman/Handywoman/Handyperson,Brussels,Belgium,"Pl. du Jeu de Balle, 1000 Bruxelles, Belgium",+32 485 25 99 90,,,No,2026-03-02
REFORMAS Handyman Project SL (Manitas Efectivas),handyman,Remodeler,Madrid,Spain,"C. de Nicolás Salmerón, 38, Cdad. Lineal, 28017 Madrid, Spain",+34 608 52 58 47,5.0,93,No,2026-03-02
Super Manitas,handyman,Handyman/Handywoman/Handyperson,Madrid,Spain,"C. Salvador Martínez Lozano, 30, Puente de Vallecas, 28053 Madrid, Spain",+34 911 98 51 06,5.0,16,No,2026-03-02
Manitas BCN Economico - Octavi 653066791,handyman,Handyman/Handywoman/Handyperson,Barcelona,Spain,"Av. de la Mare de Déu de Montserrat, 40, Horta-Guinardó, 08024 Barcelona, Spain",+34 653 06 67 91,5.0,13,No,2026-03-02
Viluria Projectes,handyman,Handyman/Handywoman/Handyperson,Barcelona,Spain,"Carrer de Saragossa, 5, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",+34 685 48 78 46,4.6,45,No,2026-03-02
Express Handymen Lisbon,handyman,,Lisbon,Portugal,,+351 920 608 505,5.0,3,No,2026-03-02
J&S Handyman Pequenas Reparações Domesticas.,handyman,,Lisbon,Portugal,"2605-206 Belas, Portugal",+351 21 432 1397,5.0,20,No,2026-03-02
Tuttofare oria,handyman,Handyman/Handywoman/Handyperson,Rome,Italy,"Viale delle Provincie, 25, 00162 Roma RM, Italy",+39 351 592 8672,5.0,19,No,2026-03-02
Multiservice AntoMax,handyman,Handyman/Handywoman/Handyperson,Rome,Italy,"Via Lidia Bianchi, 87a, 00166 Roma RM, Italy",+39 339 456 6728,4.8,4,No,2026-03-02
Pronto intervento elettricista e idraulico h24,handyman,Handyman/Handywoman/Handyperson,Rome,Italy,"Via Giuseppe Perego, 00144 Roma RM, Italy",+39 328 967 2811,4.9,15,No,2026-03-02
AVG di Gusuila Artur,handyman,Handyman/Handywoman/Handyperson,Rome,Italy,"Via Enrico Giglioli, 95, 00169 Roma RM, Italy",+39 388 923 3410,4.8,6,No,2026-03-02
Handyman Milano,handyman,Handyman/Handywoman/Handyperson,Milan,Italy,"Viale Luigi Majno, 7, 20122 Milano MI, Italy",,,,No,2026-03-02
Habitatika,handyman,Handyman/Handywoman/Handyperson,Milan,Italy,"Viale Monte Nero, 35, 20135 Milano MI, Italy",+39 346 639 3930,5.0,1,No,2026-03-02
Daliko,handyman,Handyman/Handywoman/Handyperson,Milan,Italy,"Via Gaetano Donizetti, 6, 20122 Milano MI, Italy",,,,No,2026-03-02
Quickhands-Berlin,handyman,,Berlin,Germany,,+49 163 8866520,4.2,29,No,2026-03-02
Handwerksbetrieb Banaszak,handyman,Handyman/Handywoman/Handyperson,Munich,Germany,"Bergmannstraße, 80339 München, Germany",,5.0,1,No,2026-03-02
Fix IT - Handwerker Wien,handyman,Handyman/Handywoman/Handyperson,Vienna,Austria,"Martinstraße 37, 1180 Wien, Austria",+43 690 10159984,4.7,25,No,2026-03-02
Zurich Handyman,handyman,Property maintenance,Zurich,Switzerland,"seestrasse 93, zollikon, 8702 Zürich, Switzerland",+41 79 264 27 66,5.0,7,No,2026-03-02
Jajamensan,handyman,Handyman/Handywoman/Handyperson,Stockholm,Sweden,"Söderstadion, 124 75 Johanneshov, Sweden",+46 70 779 91 77,,,No,2026-03-02
Handyman KBH,handyman,Handyman/Handywoman/Handyperson,Copenhagen,Denmark,"Svanevej, 2400 København, Denmark",+45 22 76 34 15,,,No,2026-03-02
Holmenes Handyman,handyman,Handyman/Handywoman/Handyperson,Copenhagen,Denmark,"Dexter Gordons Vej 62, 2450 København, Denmark",+45 40 44 99 44,5.0,1,No,2026-03-02
Handymanopgaver,handyman,Handyman/Handywoman/Handyperson,Copenhagen,Denmark,"Holmbladsgade 22, 2300 København, Denmark",+45 40 74 74 44,4.5,2,No,2026-03-02
Zrobione! - Złota Rączka,handyman,Handyman/Handywoman/Handyperson,Warsaw,Poland,"Mikołajska 9, 02-455 Warszawa, Poland",+48 664 093 762,5.0,17,No,2026-03-02
Złota rączka,handyman,Handyman/Handywoman/Handyperson,Warsaw,Poland,"Dymińska 10a, 01-519 Warszawa, Poland",+48 888 940 908,5.0,5,No,2026-03-02
Sprawnie i na czas Andrii Mazuryk,handyman,Handyman/Handywoman/Handyperson,Warsaw,Poland,"Waniliowa 8J, 05-500 Zamienie, Poland",+48 519 823 781,4.9,165,No,2026-03-02
HOME HELP HANDYMAN (PRAGUE),handyman,,Prague,Czech Republic,,+420 702 045 297,5.0,13,No,2026-03-02
Hodinový manžel Caesar,handyman,Handyman/Handywoman/Handyperson,Prague,Czech Republic,"Milotická 458, 155 21 Zličín, Czechia",+420 727 859 214,5.0,10,No,2026-03-02
Mr.Fix-All Handyman,handyman,,Budapest,Hungary,,+36 70 228 7871,5.0,26,No,2026-03-02
2 Meșteri,handyman,,Bucharest,Romania,,+40 769 448 080,4.5,18,No,2026-03-02
A1 Handyman Services Dublin,handyman,,Dublin,Ireland,,+353 87 470 0296,4.8,78,No,2026-03-02
LANDSCAPE,landscaping,Contractor,Paris,France,"6 Pl. des Degrés, 92800 Puteaux, France",,4.2,90,No,2026-03-02
QGardens,landscaping,Landscaper,Amsterdam,Netherlands,"Lepelkruisstraat 15-3, 1018 WG Amsterdam, Netherlands",,5.0,1,No,2026-03-02
Jardins Moulron SPRL S,landscaping,Gardener,Brussels,Belgium,"Rue Philippe Baucq 157, 1040 Bruxelles, Belgium",+32 475 52 21 56,4.5,22,No,2026-03-02
Topcespedartificialgrass,landscaping,Lawn care service,Madrid,Spain,"C. del Oso, 12, PLANTA 1, Puerta B, Centro, 28012 Madrid, Spain",+34 604 35 50 16,5.0,3,No,2026-03-02
Jardins Planas,landscaping,Landscape designer,Barcelona,Spain,"Rambla de Catalunya, 74, 4º, Eixample, 08007 Barcelona, Spain",+34 722 31 41 05,5.0,1,No,2026-03-02
"ENTERPRISE PROJECT-CONSULTORIA AMBIENTAL E S I, LDA.",landscaping,Landscape architect,Lisbon,Portugal,"Edifício Aviz, Bloco A1 - 18º Dto., 1050-132 Lisboa, Portugal",+351 21 351 4700,5.0,1,No,2026-03-02
Servizi Sergio Autotrasporti Autogru Giardinaggio & Scavi,landscaping,,Rome,Italy,,+39 338 461 8039,5.0,4,No,2026-03-02
Tower Garden Milano,landscaping,Landscape designer,Milan,Italy,"Via Privata Angiolo Maffucci, 10, 20158 Milano MI, Italy",+39 334 575 2579,4.0,10,No,2026-03-02
Garten & Dekor- Service Illesy,landscaping,Landscaper,Berlin,Germany,"Drostestraße 10, 13509 Berlin, Germany",+49 30 36466348,5.0,3,No,2026-03-02
Munich-Garten,landscaping,Gardener,Munich,Germany,"Bodenseestr. 129, 81243 München, Germany",+49 179 1288385,5.0,1,No,2026-03-02
Landschaftsarchitekt,landscaping,Landscape architect,Vienna,Austria,"Capistrangasse 3, 1060 Wien, Austria",,,,No,2026-03-02
Zanini Gartenbau,landscaping,Landscaper,Zurich,Switzerland,"Gutstrasse 91, 8055 Zürich, Switzerland",+41 79 608 26 61,4.4,8,No,2026-03-02
ASK Sprinkler,landscaping,Lawn sprinkler system contractor,Stockholm,Sweden,"Ringvägen 80, 118 60 Stockholm, Sweden",+46 8 409 099 40,5.0,2,No,2026-03-02
BOGL KØBENHAVN,landscaping,Landscape architect,Copenhagen,Denmark,"Tranevej 16, 3 sal, 2400 København, Denmark",,,,No,2026-03-02
Garden labyrinths,landscaping,Garden,Warsaw,Poland,"01-195 Warsaw, Poland",,4.6,87,No,2026-03-02
AZ Jezírka,landscaping,Landscaper,Prague,Czech Republic,"Na Folimance 2155/15 120 00, 12000 Praha, Czechia",+420 720 622 776,5.0,16,No,2026-03-02
L Seven Services,landscaping,Gardener,Budapest,Hungary,"Budapest, Kissvábhegyi út 2, 1122 Hungary",+36 20 923 1063,5.0,1,No,2026-03-02
Permaflora,landscaping,Landscape designer,Budapest,Hungary,"Budapest, Teleki László tér 23, 1086 Hungary",+36 30 482 6943,5.0,1,No,2026-03-02
