name,search_category,google_category,city,country,address,phone,rating,reviews,has_website,found_date
Blumenwelt - Das Blumenfachgeschäft,florist,Florist,Wels,Austria,"Grieskirchner Str. 49, 4600 Wels, Austria ",+43 7242 211263 ,4.8,56,No,2026-03-04
Birgit Höpoltseder - Blumeneck,florist,Florist,Wels,Austria,"Linzer Str. 164, 4600 Wels, Austria ",+43 7242 69407 ,5.0,24,No,2026-03-04
Blumengalerie - Florale Werkstatt,florist,Florist,Wels,Austria,"Bahnhofstraße 56, 4600 Wels, Austria ",+43 7242 44694 ,4.8,35,No,2026-03-04
Blumenkraftwerk,florist,Florist,Wels,Austria,"Ringstraße 4, 4600 Wels, Austria ",+43 664 4301086 ,5.0,16,No,2026-03-04
Blumenfee Michaela Zeilinger,florist,Florist,Wels,Austria,"Porzellangasse 27, 4600 Wels, Austria ",+43 664 1215499 ,4.9,55,No,2026-03-04
Gärtnerei Kroißböck,florist,Garden center,Wels,Austria,"Wiesenstraße 45, 4600 Wels, Austria ",+43 664 4757018 ,4.9,64,No,2026-03-04
24/7 Blumenautomat Wels,florist,Florist,Wels,Austria,"Wiesenstraße 45k, 4600 Wels, Austria ",+43 664 4757018 ,5.0,2,No,2026-03-04
La Vida al Camp - Barbara Krausgruber,florist,Florist,Wels,Austria,"Stadtpl. 43/44, Gortana, 4600 Wels, Austria ",+43 681 84898711 ,5.0,1,No,2026-03-04
Birgit Höpoltseder - Blumeneck,florist,Florist,Wels,Austria,"Linzer Str. 164, 4600 Wels, Austria ",+43 7242 69407 ,5.0,24,No,2026-03-04
Fiore Flower Shop Hand Bouquet,florist,Florist,Wels,Austria,"Pavia, Iloilo ",,4.8,4,No,2026-03-04
Gärtnerei Kroißböck,florist,Garden center,Wels,Austria,"Wiesenstraße 45, 4600 Wels, Austria ",+43 664 4757018 ,4.9,64,No,2026-03-04
Maria's Flowers and Crafts Iloilo,florist,Florist,Wels,Austria,"Cabugao Sur, Pavia, 5001 Iloilo ",0929 147 2452 ,5.0,5,No,2026-03-04
Blumenfee Michaela Zeilinger,florist,Florist,Wels,Austria,"Porzellangasse 27, 4600 Wels, Austria ",+43 664 1215499 ,4.9,55,No,2026-03-04
Blumen Oase,florist,Store,Wels,Austria,"Schubertstraße 12A, 4614 Marchtrenk, Austria ",+43 7243 90300 ,4.8,34,No,2026-03-04
Blumen B&B,florist,Flower market,St. Pölten,Austria,"Mariazeller Str. 23, 3100 St. Pölten, Austria ",+43 699 15525029 ,4.5,132,No,2026-03-04
Orchidee,florist,Florist,St. Pölten,Austria,"Marktgasse 3, 3100 St. Pölten, Austria ",+43 664 1419409 ,4.9,27,No,2026-03-04
Blumen - Martin Lenz,florist,Florist,Dornbirn,Austria,"Rohrbach 61, 6850 Dornbirn, Austria ",+43 5572 28122 ,5.0,129,No,2026-03-04
Gärtnerei für Friedhof & mehr Fäßler Christoph,florist,Florist,Dornbirn,Austria,"Vordere Achmühlerstraße 11, 6850 Dornbirn, Austria ",+43 664 73475062 ,4.7,14,No,2026-03-04
Marktplatz Dornbirn,florist,Market,Dornbirn,Austria,"Marktstraße, 6850 Dornbirn, Austria ",,4.7,534,No,2026-03-04
Blumengrosshandel | Stadelmann | Vorarlberg | Dornbirn,florist,Florist,Dornbirn,Austria,"Bobletten 18, 6850 Dornbirn, Austria ",+43 664 5320888 ,5.0,1,No,2026-03-04
"Nußbaumer Markus Dekoration, Rosenrot & Allerlei",florist,Flower designer,Dornbirn,Austria,"Kirchgasse 3, 6850 Dornbirn, Austria ",+43 5572 51735 ,4.6,8,No,2026-03-04
Mülli's Blumenshop,florist,Florist,Dornbirn,Austria,"Gänslestraße 8a, 6890 Lustenau, Austria ",+43 5577 83273 ,4.7,71,No,2026-03-04
Mr. Harald Meraner,florist,Florist,Dornbirn,Austria,"Dammstraße 35, 6923 Lauterach, Austria ",+43 5574 79590 ,4.8,6,No,2026-03-04
Viola Blumen by Yvonne amann,florist,Florist,Dornbirn,Austria,"Marktstraße 33, 6845 Hohenems, Austria ",+43 660 7745958 ,4.8,23,No,2026-03-04
Hundesalon NERONOSS (Dog Grooming & Spa),pet grooming,Pet groomer,Vienna,Austria,"Fasangartengasse 3/1, 1130 Wien, Austria ",+43 676 4445111 ,4.6,55,No,2026-03-04
Beauty Dogtor,pet grooming,Pet groomer,Vienna,Austria,"Rotenlöwengasse 13, 1090 Wien, Austria ",+43 676 5551090 ,4.3,60,No,2026-03-04
Beauty Dogtor,pet grooming,Pet groomer,Vienna,Austria,"Rotenlöwengasse 13, 1090 Wien, Austria ",+43 676 5551090 ,4.3,60,No,2026-03-04
Happy Pets Avenue Petshop & Grooming Jaro Branch,pet grooming,Pet groomer,Vienna,Austria,"City, Commission Civil St, Jaro, Iloilo City, 5000 Iloilo ",0927 616 9536 ,4.8,16,No,2026-03-04
AwwSam Petshop & Grooming Services,pet grooming,Pet groomer,Vienna,Austria,"Ko’s Building, Jalandoni St, Iloilo City Proper, Iloilo City, 5000 Iloilo ",0968 631 4361 ,4.8,13,No,2026-03-04
Hundesalon Plüsch,pet grooming,Pet groomer,Vienna,Austria,"Hainburger Str. 56, 1030 Wien, Austria ",+43 676 6172571 ,4.5,86,No,2026-03-04
Hundefriseurin Petra,pet grooming,Pet groomer,Vienna,Austria,,+43 676 3721082 ,5.0,5,No,2026-03-04
Clean and Cut Pet Grooming Salon,pet grooming,Pet groomer,Vienna,Austria,"SVMM Building, Don Julio Village, Rd 5, Aganan, Iloilo City, 5001 Iloilo ",0969 573 4867 ,4.8,26,No,2026-03-04
Kulthund der Artgerechte Hundesalon,pet grooming,Pet groomer,Graz,Austria,"Hilmteichstraße 73, 8010 Graz, Austria ",+43 660 3738390 ,4.9,36,No,2026-03-04
Hundefriseur Stefanie,pet grooming,Pet groomer,Graz,Austria,"Hauptstraße 52, 8063 Eggersdorf bei Graz, Austria ",+43 676 5982155 ,5.0,21,No,2026-03-04
AUFGEDACKELT,pet grooming,Pet groomer,Graz,Austria,"Hilmteichstraße 73, 8010 Graz, Austria ",+43 664 8944030 ,5.0,2,No,2026-03-04
Hundesalon Quicky,pet grooming,Pet groomer,Linz,Austria,"Kaisergasse 12/14, 4020 Linz, Austria ",+43 664 4535945 ,4.5,38,No,2026-03-04
Hundesalon Jenny,pet grooming,Pet groomer,Linz,Austria,"Griesmayrstraße 19, 4040 Linz, Austria ",+43 650 5551051 ,4.8,74,No,2026-03-04
Hairchen Hundefriseur,pet grooming,Pet groomer,Salzburg,Austria,"Stefflhansenweg 8, 5071 Wals, Austria ",+43 676 5221635 ,4.5,2,No,2026-03-04
Hundesalon Ruth Zechmann,pet grooming,Pet groomer,Salzburg,Austria,"Lienbacherstraße 7, 5203 Köstendorf bei Salzburg, Austria ",+43 650 9999882 ,4.8,48,No,2026-03-04
Pet Sitting Sisi,pet grooming,Pet sitter,Salzburg,Austria,,+43 677 99011988 ,5.0,1,No,2026-03-04
Pet Sitting Sisi,pet grooming,Pet sitter,Salzburg,Austria,,+43 677 99011988 ,,,No,2026-03-04
Pet Sitting Sisi,pet grooming,Pet sitter,Salzburg,Austria,,+43 677 99011988 ,,,No,2026-03-04
Pet Sitting Sisi,pet grooming,Pet sitter,Salzburg,Austria,,+43 677 99011988 ,5.0,1,No,2026-03-04
Fellart,pet grooming,Pet groomer,Salzburg,Austria,"Vinzenz Wallner-Straße 75, 5203 Köstendorf bei Salzburg, Austria ",+43 664 6342708 ,5.0,2,No,2026-03-04
Hundesalon Tausendschön,pet grooming,Pet groomer,Salzburg,Austria,"Reichenhaller Str. 97, 83395 Freilassing, Germany ",+49 176 63423541 ,,,No,2026-03-04
Hundefriseurin Ingrid Woschitz,pet grooming,Pet groomer,Klagenfurt,Austria,"Waltendorfer Str. 26, 9020 Klagenfurt am Wörthersee, Austria ",+43 680 3228381 ,5.0,65,No,2026-03-04
PfotenLounge-Hundepflege mit Stil,pet grooming,Pet groomer,Klagenfurt,Austria,"Veilchenweg 4, 9073 Klagenfurt am Wörthersee, Austria ",+43 650 2205112 ,5.0,4,No,2026-03-04
Hundesalon Andrea,pet grooming,Pet groomer,Klagenfurt,Austria,"St. Veiter Str. 147, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 4353961 ,4.9,19,No,2026-03-04
Hundestudio 93 - Gabriele Pippan,pet grooming,Pet groomer,Klagenfurt,Austria,"Pischeldorfer Str. 93, 9020 Klagenfurt am Wörthersee, Austria ",+43 699 11046655 ,4.8,23,No,2026-03-04
PERRO Shop Klagenfurt,pet grooming,Pet store,Klagenfurt,Austria,"St. Veiter Str. 147, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 513091 ,4.8,247,No,2026-03-04
Hunde Bungalow,pet grooming,Dog day care center,Klagenfurt,Austria,"Am Rautkogel 19, 9061 Klagenfurt am Wörthersee, Austria ",+43 676 6827872 ,4.7,21,No,2026-03-04
Fellwerkstatt,pet grooming,Pet groomer,Klagenfurt,Austria,"Mozartgasse 5, 9065 Ebenthal, Austria ",+43 676 6304464 ,4.6,45,No,2026-03-04
Che Bello,pet grooming,Pet groomer,Klagenfurt,Austria,"Hauptstraße 155, 9201 Krumpendorf am Wörthersee, Austria ",+43 650 6121200 ,4.7,20,No,2026-03-04
Mein Hund,pet grooming,Pet supply store,Klagenfurt,Austria,"Völkermarkter Str. 106, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 3691963 ,4.5,11,No,2026-03-04
Mein Hund,pet grooming,Pet supply store,Klagenfurt,Austria,"Völkermarkter Str. 106, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 3691963 ,4.5,11,No,2026-03-04
Fellfabrik - Hundesalon,pet grooming,Pet groomer,Klagenfurt,Austria,"Moorweg 27, 9073 Klagenfurt-Viktring, Austria ",+43 660 1101507 ,4.4,7,No,2026-03-04
Hundepflege Katharina,pet grooming,Pet groomer,Villach,Austria,"Burgenlandstraße 3, 9500 Villach, Austria ",+43 664 5510926 ,4.8,27,No,2026-03-04
Clean and Cut Pet Grooming Salon,pet grooming,Pet groomer,Wels,Austria,"SVMM Building, Don Julio Village, Rd 5, Aganan, Iloilo City, 5001 Iloilo ",0969 573 4867 ,4.8,26,No,2026-03-04
Happy Pets Avenue Petshop & Grooming Jaro Branch,pet grooming,Pet groomer,Wels,Austria,"City, Commission Civil St, Jaro, Iloilo City, 5000 Iloilo ",0927 616 9536 ,4.8,16,No,2026-03-04
AwwSam Petshop & Grooming Services,pet grooming,Pet groomer,Wels,Austria,"Ko’s Building, Jalandoni St, Iloilo City Proper, Iloilo City, 5000 Iloilo ",0968 631 4361 ,4.8,13,No,2026-03-04
Hundesalon Cuba,pet grooming,Pet groomer,Wels,Austria,"Neinergutstraße 48, 4600 Wels, Austria ",+43 677 61688139 ,,,No,2026-03-04
Margit's Hundetrimm- u Schursalon,pet grooming,Pet groomer,St. Pölten,Austria,"Stattersdorfer Hauptstraße 154, 3100 St. Pölten, Austria ",+43 2742 255980 ,4.7,6,No,2026-03-04
Hundesalon HappyPfoten,pet grooming,Pet groomer,St. Pölten,Austria,"Untere Ortsstraße 8, 3123 Obritzberg, Austria ",+43 670 2047720 ,4.9,50,No,2026-03-04
Hundestudio miniWUFF,pet grooming,Pet groomer,St. Pölten,Austria,"Beethovengasse 6, 3130 Herzogenburg, Austria ",+43 650 3456008 ,5.0,16,No,2026-03-04
Hundestudio Regina,pet grooming,Hair salon,St. Pölten,Austria,"Mühlweg 17, 3100 St. Pölten, Austria ",+43 664 6459672 ,4.3,34,No,2026-03-04
Mobil Groomer Sonja Binder,pet grooming,Pet groomer,St. Pölten,Austria,,,5.0,8,No,2026-03-04
Hundepflege Karin,pet grooming,Pet groomer,Dornbirn,Austria,"Sandgasse 38, 6850 Dornbirn, Austria ",+43 660 5240096 ,5.0,7,No,2026-03-04
Hundesalon Fell,pet grooming,Pet groomer,Dornbirn,Austria,"Kaiser-Franz-Josef-Straße 31, 6890 Lustenau, Austria ",+43 677 63252423 ,5.0,43,No,2026-03-04
Hundesalon willy mobil,pet grooming,Pet groomer,Dornbirn,Austria,"Friedhofstraße 12, 6845 Hohenems, Austria ",+43 664 1131539 ,4.6,21,No,2026-03-04
Schlüsseldienst Wolfgang Peskoller,locksmith,Locksmith,Graz,Austria,"Kärntner Str. 137, 8053 Graz, Austria ",+43 316 261275 ,4.3,19,No,2026-03-04
Thomas Leitner,locksmith,Locksmith,Graz,Austria,"Liebenauer Hauptstraße 204a, 8041 Graz, Austria ",+43 316 40536311 ,5.0,1,No,2026-03-04
Alarm-Video-Sicherheit AVS Otto,locksmith,Safety equipment supplier,Graz,Austria,"Steinbergstraße 32, 8052 Graz, Austria ",+43 664 4821696 ,5.0,2,No,2026-03-04
Nöbauer Schlosserei GesmbH,locksmith,Locksmith,Linz,Austria,"Melissenweg 30, 4020 Linz, Austria ",+43 732 372771 ,4.5,12,No,2026-03-04
McKey.at - Aufsperrdienst und Schlüsseldienst,locksmith,Emergency locksmith service,Linz,Austria,"Freistädter Str. 92, 4040 Linz, Austria ",+43 664 3204985 ,5.0,61,No,2026-03-04
D&J Schlüsseldienst - BGL,locksmith,Locksmith,Salzburg,Austria,,+49 160 6356484 ,5.0,6,No,2026-03-04
Rabias Textilreinigung,dry cleaner,Dry cleaner,Vienna,Austria,"Beheimgasse 53, 1170 Wien, Austria ",+43 1 4058174 ,4.8,194,No,2026-03-04
Putzerei Gottschalk Inh. Adnan Cerjakovic,dry cleaner,Dry cleaner,Vienna,Austria,"Postgasse 15, 1010 Wien, Austria ",+43 667 7755544 ,3.8,25,No,2026-03-04
Connells Valet,dry cleaner,Dry cleaner,Vienna,Austria,"148 Maple Ave W, Vienna, VA 22180, United States ",+1 703-255-9481 ,4.3,56,No,2026-03-04
Connells Valet,dry cleaner,Dry cleaner,Vienna,Austria,"148 Maple Ave W, Vienna, VA 22180, United States ",+1 703-255-9481 ,4.3,56,No,2026-03-04
Afany Änderungs- und Schneiderei,dry cleaner,Tailor,Vienna,Austria,"Rennweg 87, 1030 Wien, Austria ",+43 1 9717092 ,4.9,274,No,2026-03-04
Connells Valet,dry cleaner,Dry cleaner,Vienna,Austria,"148 Maple Ave W, Vienna, VA 22180, United States ",+1 703-255-9481 ,4.3,56,No,2026-03-04
Änderungsschneiderei & Putzerei Übernahme Nasem Dawa,dry cleaner,Clothing alteration service,Vienna,Austria,"Ignazgasse 11/4, 1120 Wien, Austria ",+43 676 9491388 ,4.9,76,No,2026-03-04
Spectrum Cleaners,dry cleaner,Dry cleaner,Vienna,Austria,"450 W Broad St Suite 130, Falls Church, VA 22046, United States ",+1 703-237-2889 ,4.6,70,No,2026-03-04
Spectrum Cleaners,dry cleaner,Dry cleaner,Vienna,Austria,"450 W Broad St Suite 130, Falls Church, VA 22046, United States ",+1 703-237-2889 ,4.6,70,No,2026-03-04
Kaya Reinigung Gmbh,dry cleaner,Dry cleaner,Graz,Austria,"Wiener Str. 52, 8020 Graz, Austria ",+43 676 5237578 ,5.0,2,No,2026-03-04
Änderungsschneiderei Herbst,dry cleaner,Tailor,Graz,Austria,"Klosterwiesgasse 4, 8010 Graz, Austria ",+43 660 1118741 ,4.2,46,No,2026-03-04
Bügelsalon,dry cleaner,Cleaning service,Graz,Austria,"Feldkirchner Str. 87, 8055 Seiersberg, Austria ",+43 699 19056797 ,4.9,19,No,2026-03-04
Unter Wasser Laundromat,dry cleaner,Laundromat,Graz,Austria,"Volksgartenstraße 5, 8020 Graz, Austria ",+43 664 88462700 ,3.7,149,No,2026-03-04
Putzerei Wp,dry cleaner,Dry cleaner,Graz,Austria,"Gradnerstraße 199, 8054 Graz, Austria ",+43 664 3859730 ,,,No,2026-03-04
Dry cleaning Winter Linz,dry cleaner,Laundry,Linz,Austria,"Figulystraße 7, 4020 Linz, Austria ",+43 664 9231140 ,4.6,18,No,2026-03-04
HABSBURG Wäscherei-Reinigung GmbH,dry cleaner,Laundromat,Salzburg,Austria,"Schrannengasse 6, 5020 Salzburg, Austria ",+43 662 874966 ,2.2,30,No,2026-03-04
Nonntaler Kleiderservice (am Erhardplatz neben der Kirche),dry cleaner,Dry cleaner,Salzburg,Austria,"Nonntaler Hauptstraße 15, 5020 Salzburg, Austria ",+43 662 840997 ,4.0,30,No,2026-03-04
Kilic Änderungsschneiderei & Textilreinigung,dry cleaner,Clothing alteration service,Salzburg,Austria,"Alpenstraße 36, 5020 Salzburg, Austria ",+43 676 5129563 ,,,No,2026-03-04
Classik chemische Spezialreinigung GesmbH,dry cleaner,Dry cleaner,Salzburg,Austria,"Guritzerstraße 11, 5020 Salzburg, Austria ",+43 662 8226740 ,,,No,2026-03-04
ALTRIA Wirtschaftsberatungen GmbH,dry cleaner,Dry cleaner,Salzburg,Austria,"Innsbrucker Bundesstraße 83A, 5020 Salzburg, Austria ",+43 316 4814000 ,,,No,2026-03-04
BM-Textilreinigung,dry cleaner,Dry cleaner,Innsbruck,Austria,"Müllerstraße 22, 6020 Innsbruck, Austria ",+43 676 5074577 ,4.6,92,No,2026-03-04
Golen Dry Wash,dry cleaner,Laundry service,Innsbruck,Austria,"Höttinger Auffahrt 1, 6020 Innsbruck, Austria ",+43 681 10761521 ,1.0,1,No,2026-03-04
Erste Innsbrucker Reinigungsanstalt A. DREHER KG,dry cleaner,Dry cleaner,Innsbruck,Austria,"Adamgasse 18, 6020 Innsbruck, Austria ",+43 512 587823 ,5.0,3,No,2026-03-04
GRIL Textilreinigun - Wäscherei - Änderungen,dry cleaner,Dry cleaner,Klagenfurt,Austria,"Luegerstraße 6, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 73767136 ,5.0,1,No,2026-03-04
Sofortreinigung Waidmannsdorf GmbH,dry cleaner,Laundry service,Klagenfurt,Austria,"Waidmannsdorfer Str. 70, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 228772 ,4.6,30,No,2026-03-04
Änderungsschneiderei Rami,dry cleaner,Tailor,Klagenfurt,Austria,"St. Veiter Str. 108, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 3222647 ,5.0,35,No,2026-03-04
Sofortreinigung Waidmannsdorf GmbH,dry cleaner,Laundry service,Klagenfurt,Austria,"Baumbachpl. 20, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 23131 ,4.3,9,No,2026-03-04
RAFATI teppich service center,dry cleaner,Oriental rug store,Villach,Austria,"Gerbergasse 28, 9500 Villach, Austria ",+43 664 7614377 ,4.9,81,No,2026-03-04
Helga Flecher,dry cleaner,Clothing alteration service,Villach,Austria,"Genotteallee 11, 9500 Villach, Austria ",+43 660 3583604 ,4.8,13,No,2026-03-04
Änderungsschneiderei-TipTop,dry cleaner,Clothing alteration service,Wels,Austria,"Dr.-Breitwieser-Straße 12, 4600 Wels, Austria ",+43 681 20896848 ,4.9,17,No,2026-03-04
Laundry Lab Express Washhouse,dry cleaner,Laundry,Wels,Austria,"Jereos St, La Paz, Iloilo City, 5000 Iloilo ",0919 785 0160 ,5.0,12,No,2026-03-04
Textilreinigung Herndler,dry cleaner,Dry cleaner,Wels,Austria,"P.-B.-Rodlberger-Straße 33, 4600 Thalheim bei Wels, Austria ",+43 7242 66406 ,4.6,9,No,2026-03-04
Pranje tepiha,dry cleaner,Carpet cleaning service,Wels,Austria,"Doktor-Groß-Straße 3, 4600 Wels, Austria ",+43 699 19591995 ,5.0,2,No,2026-03-04
Textilreinigung Gruber,dry cleaner,Dry cleaner,Wels,Austria,"Eferdinger Str. 24, 4600 Wels, Austria ",+43 7242 41118 ,3.6,25,No,2026-03-04
Textilpflege THÜR,dry cleaner,Laundry service,St. Pölten,Austria,"Josefstraße 54, 3100 St. Pölten, Austria ",+43 2742 73509 ,4.5,32,No,2026-03-04
Textilpflege THÜR,dry cleaner,Laundry,St. Pölten,Austria,"Kremser Landstraße 37, 3100 St. Pölten, Austria ",+43 2742 31461 ,4.5,22,No,2026-03-04
Waschtreff,dry cleaner,Laundromat,St. Pölten,Austria,"Kremser Landstraße 14, 3100 St. Pölten, Austria ",+43 664 8408400 ,2.8,66,No,2026-03-04
John Nails,nail salon,Nail salon,Vienna,Austria,"Gumpendorfer Str. 93, 1060 Wien, Austria ",+43 1 2863158 ,4.9,131,No,2026-03-04
LyLy Nails Nagelstudio,nail salon,Nail salon,Vienna,Austria,"Ottakringer Str. 94, 1170 Wien, Austria ",+43 660 6686999 ,4.5,185,No,2026-03-04
Mina Nail vienna,nail salon,Nail salon,Vienna,Austria,"Pernerstofergasse 28 GülFrisuer salon, Pernerstorfergasse 28, 1100 Wien, Austria ",+43 665 65859361 ,5.0,60,No,2026-03-04
Lyly Nails Nagel Studio,nail salon,Nail salon,Vienna,Austria,"Wallensteinstraße 29, 1200 Wien, Austria ",+43 660 8818668 ,4.4,428,No,2026-03-04
Kenza Nails (Cristina Friesinger),nail salon,Nail salon,Graz,Austria,"Pachern-Hauptstraße 90, 8075 Graz, Austria ",+43 664 1186471 ,4.7,139,No,2026-03-04
candy nails by Vanessa,nail salon,Nail salon,Graz,Austria,"St. Peter Hauptstraße 208, 8042 Graz, Austria ",+43 664 1958850 ,5.0,66,No,2026-03-04
Lilistarnails,nail salon,Nail salon,Graz,Austria,"Mondscheingasse 8, 8010 Graz, Austria ",+43 660 9681809 ,4.9,50,No,2026-03-04
Nagelstudio Nails & More by Mrs.Yve,nail salon,Nail salon,Graz,Austria,"Karlauerstraße 16, 8020 Graz, Austria ",+43 664 5395933 ,5.0,47,No,2026-03-04
Les Mains Nailbar Graz,nail salon,Nail salon,Graz,Austria,"Burggasse 12, 8010 Graz, Austria ",+43 680 2135400 ,4.4,19,No,2026-03-04
Nagelstudio Nails & More by Mrs.Yve,nail salon,Nail salon,Graz,Austria,"Karlauerstraße 16, 8020 Graz, Austria ",+43 664 5395933 ,5.0,47,No,2026-03-04
Ivas Home Nagelstudio,nail salon,Nail salon,Graz,Austria,"Hubertusstraße 22, 8042 Graz, Austria ",+43 660 6901269 ,5.0,40,No,2026-03-04
Papillon Nails & Beauty,nail salon,Nail salon,Graz,Austria,"Neutorgasse 55, 8010 Graz, Austria ",,2.0,42,No,2026-03-04
Lilistarnails,nail salon,Nail salon,Graz,Austria,"Mondscheingasse 8, 8010 Graz, Austria ",+43 660 9681809 ,4.9,50,No,2026-03-04
Nail Couture,nail salon,Nail salon,Linz,Austria,"Wiener Str. 490, 4030 Linz, Austria ",+43 650 2288155 ,4.9,34,No,2026-03-04
BellaMeda Sigrun Wolfauer,nail salon,Nail salon,Linz,Austria,"Landstraße 29, 4020 Linz, Austria ",+43 680 2111236 ,4.9,49,No,2026-03-04
Aquarelle Beauty Studio,nail salon,Beautician,Linz,Austria,"Bürgerstraße 7, 4020 Linz, Austria ",+43 667 7768223 ,4.8,54,No,2026-03-04
MR_BeYOUtiful – Nagelstudio | Marta Rusiecka,nail salon,Nail salon,Linz,Austria,"Tunnerweg 2, 4030 Linz, Austria ",+43 676 7417513 ,5.0,30,No,2026-03-04
D Nails,nail salon,Nail salon,Linz,Austria,"Brucknerstraße 16A, 4020 Linz, Austria ",,5.0,2,No,2026-03-04
Angy Ogy’s Nail Studio,nail salon,Nail salon,Linz,Austria,"Herrenstraße 44, 4020 Linz, Austria ",+43 660 6541869 ,4.0,1,No,2026-03-04
Badma's Studio,nail salon,Eyelash salon,Linz,Austria,"Rudigierstraße 1, 4020 Linz, Austria ",+43 677 63161400 ,5.0,3,No,2026-03-04
D Nails,nail salon,Nail salon,Linz,Austria,"Brucknerstraße 16A, 4020 Linz, Austria ",,5.0,2,No,2026-03-04
Nagelstudio Marion,nail salon,Nail salon,Linz,Austria,"Leonfeldner Str. 59, 4040 Linz, Austria ",+43 681 10616736 ,4.2,14,No,2026-03-04
Acelios Beauty Lashes & Nails,nail salon,Nail salon,Linz,Austria,"Randlstraße 18a, 4061 Pasching, Austria ",+43 664 4671979 ,4.0,2,No,2026-03-04
Usa Nails Nagel Studio,nail salon,Nail salon,Linz,Austria,"Landstraße 68, 4020 Linz, Austria ",,2.6,17,No,2026-03-04
Alex Nails Academy,nail salon,Nail salon,Linz,Austria,"Welser Str. 81, 4060 Leonding, Austria ",+43 677 61465933 ,5.0,4,No,2026-03-04
Die Nagelfeile Salzburg,nail salon,Nail salon,Salzburg,Austria,"Schrannengasse 6, 5020 Salzburg, Austria ",+43 664 5337782 ,4.6,62,No,2026-03-04
Nails & More by Anita Schuster,nail salon,Nail salon,Salzburg,Austria,"Goldschneiderhofweg 3, 5020 Salzburg, Austria ",+43 699 10208999 ,5.0,13,No,2026-03-04
Honey Nails bei Moni,nail salon,Nail salon,Salzburg,Austria,"Itzlinger Hauptstraße 28, 5020 Salzburg, Austria ",+43 660 7497370 ,4.7,14,No,2026-03-04
Ohlala Beauty Bar,nail salon,Beauty salon,Salzburg,Austria,"Rupertgasse 3, 5020 Salzburg, Austria ",+43 676 5466217 ,5.0,16,No,2026-03-04
NailsAdri,nail salon,Nail salon,Salzburg,Austria,"Glanstraße 3, 5082, Austria ",+43 664 5119149 ,5.0,7,No,2026-03-04
LT Nails&Spa By Lilly,nail salon,Nail salon,Innsbruck,Austria,"Riedgasse 25, 6020 Innsbruck, Austria ",+43 664 4077631 ,5.0,13,No,2026-03-04
Gaga's Nails,nail salon,Nail salon,Innsbruck,Austria,"Körnerstraße 18, 6020 Innsbruck, Austria ",+43 664 3518219 ,5.0,13,No,2026-03-04
Nails Home,nail salon,Beauty salon,Innsbruck,Austria,"Innrain 1, 6020 Innsbruck, Austria ",+36 20 275 0911 ,5.0,15,No,2026-03-04
JK Nailstudio and more,nail salon,Nail salon,Innsbruck,Austria,"Schusterbergweg 86/1 stock, 6020 Innsbruck, Austria ",+43 676 7499562 ,3.0,2,No,2026-03-04
Mirjam's Nagelmodellage,nail salon,Nail salon,Innsbruck,Austria,"Bundesstraße 23, 6063 Rum, Austria ",+43 699 15990500 ,5.0,30,No,2026-03-04
Lopez Beauty Lounge,nail salon,Nail salon,Innsbruck,Austria,"Defreggerstraße 28, 6020 Innsbruck, Austria ",+43 660 7635819 ,4.5,8,No,2026-03-04
Nails by Lima,nail salon,Nail salon,Innsbruck,Austria,"Schneeburggasse 9, 6020 Innsbruck, Austria ",+43 650 5533634 ,5.0,2,No,2026-03-04
Salon Anna Innsbruck,nail salon,Beautician,Innsbruck,Austria,"Schützenstraße 41, 6020 Innsbruck, Austria ",+43 676 7729272 ,4.1,33,No,2026-03-04
Stadtsonne - Sonnenstudio / Solarium,nail salon,Tanning salon,Innsbruck,Austria,"Hörtnaglpassage 1. Stock, Maria-Theresien-Straße 5, 6020 Innsbruck, Austria ",+43 512 562569 ,4.4,69,No,2026-03-04
Beauty Kills The Beast- Friseur/Nagel-Wimperndesign/Heilmasseurin,nail salon,Hair salon,Innsbruck,Austria,"Jahnstraße 10, 6020 Innsbruck, Austria ",,4.6,16,No,2026-03-04
BB Beauty,nail salon,Nail salon,Klagenfurt,Austria,"Feldkirchner Str. 303, 9063 Klagenfurt am Wörthersee, Austria ",+43 660 7216510 ,4.9,226,No,2026-03-04
Art Nail Klagenfurt | Nadia Buhna,nail salon,Nail salon,Klagenfurt,Austria,"Lastenstraße 34H, 9020 Klagenfurt am Wörthersee, Austria ",+43 690 10187029 ,5.0,53,No,2026-03-04
Home of Nails by Arifa,nail salon,Nail salon,Klagenfurt,Austria,"Dr-Erwin-Lichtenegger-Str 2, 9020 Klagenfurt am Wörthersee, Austria ",+43 676 6414184 ,5.0,26,No,2026-03-04
Nagelpalast ️ Patrick Pirker,nail salon,Nail salon,Klagenfurt,Austria,"Villacher Str. 69, 9020 Klagenfurt am Wörthersee, Austria ",,4.7,27,No,2026-03-04
Nagelpalast ️ Patrick Pirker,nail salon,Nail salon,Klagenfurt,Austria,"Villacher Str. 69, 9020 Klagenfurt am Wörthersee, Austria ",,4.7,27,No,2026-03-04
